CustomerID,FirstName,LastName,Gender,AnnualIncome,City
C00467,Kamala,Tiwari,Female,1334556.0,
C02958,Owen,Rai,F,1898995.0,Khammam
C03391,Zehaan,Shanker,O,1136581.0,Latur
C00681,Arya,Mistry,male,1657846.0,Bokaro
C03637,Abdul,Bahl,female,2142140.0,Sirsa
C00022,Pushti,Dubey,male,1667624.0,Dehri
C01944,Urvashi,Kara,Other,1687831.0,Firozabad
C00638,Chaitaly,Pal,Female,2226333.0,gurgaon
C01461,Hamsini,Karan,male,1509994.0,Mumbai
C01148,Anika,Gokhale,male,2873014.0,Dhanbad
C03887,Arya,Narayan,female,2436416.0,bhopal
C03496,Devansh,Mahajan,O,2689230.0,Vijayanagaram
C01660,Ridhi,Narayan,Other,538644.0,Singrauli
C01554,Gagan,Rattan,Female,778513.0,Amaravati
C00487,Dakshesh,Sharma,Female,1446349.0,Avadi
C02357,Dhruv,Kala,female,2256389.0,Jammu
C02133,Xalak,Wali,Other,3333401.0,Satara
C02932,Unni,Bansal,female,695164.0,rewa
C02438,Eta,Hegde,Other,2879865.0,THRISSUR
C04405,Hredhaan,Dhar,male,3167505.0,Ratlam
C04209,Januja,Ghose,M,865313.0,Chennai
C04286,Gautami,Sanghvi,Other,2914684.0,Anand
C01013,Pavani,Mahajan,female,2661757.0,
C03340,Aachal,Kunda,female,2764698.0,Chinsurah
C03901,Daksh,Pradhan,Male,1269510.0,Jammu
C02144,Shivani,Reddy,,1735845.0,Durgapur
C03480,Odika,Kumer,O,1991829.0,Karnal
C03428,Tripti,Yohannan,Other,2708108.0,Aligarh
C01139,Aarna,Dixit,Female,2571074.0,Saharsa
C02172,Samuel,Bhandari,Female,721679.0,ramagundam
C01386,Thomas,Ramanathan,Female,2052939.0,UDAIPUR
C02333,Jeremiah,Loyal,Other,,Tezpur
C01582,Neha,Bhatnagar,Female,1600072.0,Machilipatnam
C01745,Charles,Arora,male,2483885.0,Bhimavaram
C00171,Yagnesh,Hari,female,406405.0,Mehsana
C01667,Bhanumati,Sarkar,F,,Hazaribagh
C04952,Mekhala,Dhar,F,3153613.0,Faridabad
C03346,Omisha,Lalla,O,3073207.0,Nagpur
C03467,Yashawini,Tak,O,3131055.0,Mau
C00957,Tamanna,Soman,Female,1111429.0,Ichalkaranji
C04349,Timothy,Kant,,967410.0,Junagadh
C03575,Neelima,Lanka,male,954863.0,JORHAT
C01591,Jonathan,Deo,,1580010.0,Dhule
C00783,Prisha,Raj,Male,2006735.0,Guntur
C02509,Owen,Shankar,female,3137220.0,Thiruvananthapuram
C02437,Vamakshi,Bhat,O,3179977.0,VIJAYAWADA
C01287,Raksha,Badal,female,2616660.0,Sambhal
C03643,Udyati,Khosla,female,1452517.0,Rohtak
C04170,Eesha,Prabhakar,Female,2157539.0,Anand
C00261,Hema,Contractor,F,2547233.0,Tenali
C01093,Ridhi,Misra,female,,Guna
C01559,Osha,Chakraborty,female,1820991.0,Raipur
C02653,Azaan,Varghese,Female,2253307.0,Jaunpur
C04830,Meghana,Seth,O,2139121.0,Rajpur Sonarpur
C04236,Vasana,Dara,female,1360752.0,Dehri
C03543,Raghav,Venkatesh,male,357527.0,Karnal
C03401,Radha,Kala,Female,3106734.0,Thoothukudi
C02305,Isaiah,Shanker,male,1615951.0,Rourkela
C03980,Rachita,Gokhale,Female,316573.0,Salem
C01641,Gopal,Sheth,O,411982.0,Bokaro
C02539,Wakeeta,Sundaram,F,1831410.0,Nashik
C03651,Yashoda,Mital,Other,,INDORE
C00173,Bhavya,Anand,Female,2682377.0,Burhanpur
C00612,Unnati,Kaul,female,3418899.0,Morena
C01096,Zehaan,Sabharwal,Male,569913.0,Hajipur
C03307,Vivaan,Pandit,O,932992.0,Muzaffarpur
C03928,Jatin,Parmer,Female,1118180.0,Bidhannagar
C04611,Vedhika,Natt,female,2211023.0,Tiruchirappalli
C01296,Aadi,Luthra,Female,1336884.0,Salem
C03060,Upkaar,Rai,,3492196.0,Tiruchirappalli
C03909,Janani,Tailor,M,781929.0,SURENDRANAGAR DUDHREJ
C02601,Abdul,Walia,Female,,VISAKHAPATNAM
C00834,Rachana,Balan,Other,847743.0,Davanagere
C02905,Zaid,Sur,Male,895218.0,hospet
C02921,Rayaan,Mangal,F,1971965.0,Mysore
C04232,Onkar,Raval,F,376996.0,SIKAR
C01486,Aachal,Gandhi,O,1633863.0,PALLAVARAM
C03005,Vritti,Bhandari,Other,2655736.0,
C03237,Banjeet,Purohit,Female,1428550.0,chinsurah
C01864,Hema,Pandey,M,2140851.0,Visakhapatnam
C03298,Chakradhar,Varghese,Female,1037282.0,ALIGARH
C04141,Arjun,Upadhyay,male,2629823.0,Pudukkottai
C02472,Triya,Setty,F,679285.0,TIRUNELVELI
C01799,Upkaar,Ramaswamy,Other,3035612.0,
C04970,Ikbal,Lalla,O,1305662.0,Siwan
C03362,Om,Char,F,3172698.0,Hajipur
C01653,Balveer,Pant,male,2407622.0,Tirunelveli
C00497,Nihal,Kibe,F,2557731.0,guna
C01547,Anita,Pathak,M,3358510.0,Nandyal
C03724,Maanav,Panchal,F,1628675.0,Nanded
C01135,Damini,Madan,,1792254.0,Varanasi
C03667,Niharika,Garg,F,1576860.0,ranchi
C02713,Faras,Mishra,female,1431654.0,Mira-Bhayandar
C02880,Gauri,Iyengar,Male,1647570.0,
C02997,Pallavi,Chakrabarti,Other,1203094.0,Satara
C01305,Ladli,Brahmbhatt,Female,819418.0,Narasaraopet
C00076,Chatresh,Narula,M,3147520.0,Rampur
C04774,Rudra,Ramesh,O,1285729.0,Bhatpara
C01524,Gaurangi,Pant,Male,1561680.0,Bhopal
C00690,Balendra,Sule,F,1546501.0,Bidhannagar
C00135,Ubika,Ben,,2232895.0,Ozhukarai
C02270,Netra,Gera,Female,3489231.0,Bardhaman
C03347,Rushil,Pradhan,O,945875.0,Ballia
C00042,Vinaya,Chawla,F,2272140.0,SATNA
C01898,Robert,Chopra,female,1752963.0,Khora 
C02698,Jack,Bhatt,female,2058624.0,Kota
C04308,Wazir,Mukhopadhyay,Male,2207923.0,Tadipatri
C02548,Hardik,Dass,Female,2926179.0,Dewas
C01432,Tamanna,Dada,M,2031216.0,Malda
C03747,Arin,Raju,Male,2674979.0,SIWAN
C04070,Samaksh,Patel,male,1344551.0,kalyan-dombivli
C04435,Isaiah,Tailor,F,2373907.0,Sagar
C03571,Kala,Toor,F,340555.0,Mahbubnagar
C03518,Tanmayi,Chokshi,M,1802331.0,Phagwara
C02599,Sai,Korpal,male,2748850.0,
C03305,Ethan,Panchal,male,2095091.0,hajipur
C01355,Raksha,Dey,male,1740518.0,new delhi
C02163,Chakrika,Kala,O,1792200.0,Dharmavaram
C03152,Jagat,Ray,Male,890047.0,Ramagundam
C01318,Aayush,Desai,male,397594.0,Ozhukarai
C02728,David,Krish,Female,1253642.0,
C03734,Eta,Mani,O,3175700.0,Sonipat
C02299,Yasti,Manda,O,1614006.0,Ludhiana
C02087,Darsh,Bhalla,Female,2962676.0,Ozhukarai
C02520,Oeshi,Natarajan,Male,1103604.0,Hyderabad
C03569,Netra,Butala,male,2680836.0,DANAPUR
C02319,Devika,Atwal,male,1282435.0,Amroha
C02154,Krish,Taneja,Other,2341051.0,Bettiah
C04690,Oviya,Tank,F,1673059.0,Buxar
C01714,Nikita,Pant,Male,2275626.0,Saharsa
C01094,Harita,Dhar,O,1285032.0,
C02693,Wahab,Bhardwaj,Male,2601416.0,Surat
C01335,Ekaja,Balay,male,1828894.0,
C04201,Harrison,Sarraf,O,1452570.0,jaipur
C03117,Dipta,Thaman,female,1309494.0,RATLAM
C03380,Yug,Dhar,Other,3444810.0,kalyan-dombivli
C02019,Yash,Ramanathan,F,675781.0,berhampore
C04637,Saksham,Hora,Female,2119740.0,Gulbarga
C02288,Oviya,Gill,O,2255247.0,Bathinda
C04738,Ridhi,More,F,3289057.0,Udaipur
C04971,Mason,Rana,Male,1143892.0,rohtak
C04578,Hitesh,Balan,Female,320160.0,korba
C04954,Dhriti,Chanda,Other,3232993.0,Warangal
C02865,Teerth,Grover,Other,533493.0,Ujjain
C01316,Zayyan,Cheema,Male,1810822.0,cuttack
C00549,Jhalak,Sawhney,male,2059544.0,Khora 
C03167,Gaurangi,Zacharia,male,2698604.0,Gopalpur
C04409,Atharv,Sandhu,Other,2852617.0,Haridwar
C04466,Sai,Sachar,M,2761373.0,SILIGURI
C02278,Ayushman,Goda,male,2152104.0,warangal
C01459,Parth,Maharaj,Other,3397367.0,Kozhikode
C02630,Darpan,Suri,Female,1962042.0,MAHESHTALA
C04787,Agastya,Vora,Male,931910.0,Hajipur
C04573,Dipta,Kannan,Female,528640.0,Srikakulam
C02828,Vansha,Ray,Female,3422959.0,nizamabad
C01971,Tanish,Prabhakar,male,3492677.0,Buxar
C01984,Tanay,Gola,F,3457224.0,RAJKOT
C02981,Brinda,Dora,Female,2075074.0,guntur
C02956,Sanaya,Sankar,O,884968.0,Dehradun
C00282,Shivani,Shenoy,Male,839849.0,morena
C03227,Gagan,Mukhopadhyay,M,861609.0,mysore
C02877,Aarush,Oak,O,,Khammam
C02891,Zansi,Madan,O,900746.0,Vijayanagaram
C00646,Neelima,Mukhopadhyay,Other,2814443.0,Bardhaman
C03099,Ethan,Sarna,Male,2547429.0,Patna
C03961,Tripti,Seth,Other,1326865.0,Rajkot
C04018,Qasim,Pillay,Male,2763385.0,Ambarnath
C00755,Omaja,Verma,female,635808.0,
C01661,Pallavi,Kapoor,O,1748974.0,hindupur
C01404,Edhitha,Memon,Female,2445966.0,alappuzha
C04958,Udant,Raj,Other,2350680.0,DINDIGUL
C02085,Hemangini,Sarna,Male,1642849.0,Bardhaman
C02380,Rohan,Trivedi,F,2123071.0,Parbhani
C00432,George,Bhargava,,2916023.0,Uluberia
C03939,Jackson,Lad,Other,3013068.0,Dewas
C02636,Dalbir,Patla,M,2880531.0,Muzaffarpur
C02355,Qarin,Kakar,M,1603970.0,Bhavnagar
C00129,Bhavani,Oommen,male,1934802.0,Nanded
C02285,Janani,Shenoy,Female,612163.0,Katni
C01179,Triya,Bansal,Other,3157341.0,Hindupur
C00701,Aayush,Gara,Female,,Dewas
C03136,Caleb,Lal,Male,1538696.0,Gwalior
C00684,Umang,Mani,F,2451219.0,
C03524,Raghav,Chacko,Male,364331.0,Kakinada
C02080,Pushti,Mistry,F,3010026.0,vijayanagaram
C00629,Om,Maharaj,Female,1548867.0,
C02854,Warjas,Sami,Male,2920494.0,Tadipatri
C01216,Irya,Vala,Male,1474947.0,Begusarai
C04727,Chanakya,Sachdeva,F,1059798.0,ghaziabad
C04126,Anya,Narasimhan,Other,2542717.0,Morena
C02506,Chatresh,Bala,male,2551599.0,Eluru
C04742,Zansi,Ramakrishnan,female,2286493.0,Tinsukia
C02179,Yagnesh,Srinivasan,Other,556419.0,Udupi
C00247,Kala,Saran,male,1621890.0,Tirupati
C03549,Saksham,Seth,Other,,Mira-Bhayandar
C04794,Anvi,Kapadia,M,,BURHANPUR
C04222,Triya,Nadig,female,2946387.0,Giridih
C04468,Tanish,Naik,Other,728291.0,Jabalpur
C03263,Reyansh,Mukhopadhyay,F,873048.0,Jaipur
C03753,Yatan,Tailor,female,1861779.0,Kollam
C02291,Jeevika,Comar,Male,1015380.0,Bhiwani
C04635,Zashil,Date,Male,2763933.0,Srinagar
C03542,Manbir,Hari,O,2107607.0,ASANSOL
C01546,Anvi,Varghese,M,2879691.0,Rajahmundry
C03757,Ethan,Sankaran,O,597593.0,dindigul
C00425,Radhika,Mandal,male,1069072.0,Deoghar
C02519,Peter,Khurana,female,1821270.0,Shimoga
C03479,Samar,Sane,female,2444435.0,Coimbatore
C02369,Chameli,Talwar,female,369407.0,Chennai
C03894,Unni,Contractor,Female,1358129.0,Nagercoil
C04766,Nikita,Hora,Male,737922.0,Noida
C01704,Shivani,Ghosh,female,1358442.0,Jabalpur
C01708,Gauri,Sarkar,O,2660767.0,Faridabad
C00384,Yash,Patel,Male,759314.0,
C03880,Devika,Mallick,M,1967018.0,Silchar
C00075,Omya,Buch,Female,1217017.0,Ozhukarai
C01349,Meera,Sastry,F,393295.0,Bidhannagar
C02836,Kavya,Jayaraman,Female,2816370.0,Muzaffarnagar
C03377,Maanas,Chadha,male,,Panihati
C03770,Warjas,Trivedi,M,2738431.0,Malegaon
C04205,Aadhya,Rattan,male,2527310.0,WARANGAL
C04863,Pranit,Vasa,O,1426332.0,Kishanganj
C02618,Adweta,Bajwa,M,3015879.0,
C03881,Jairaj,Toor,F,1261579.0,bhind
C01022,Tara,Magar,female,3249177.0,
C02403,Nachiket,Rege,male,380393.0,Rajkot
C03030,Zayan,Prashad,Female,1139731.0,Lucknow
C00324,Maya,Vohra,female,481332.0,Hapur
C03376,Gagan,Baria,Female,3227335.0,Tadipatri
C02673,Lucky,Bhargava,O,923142.0,Dehri
C02872,Sara,Sinha,Other,1571315.0,bokaro
C04088,Nitesh,Sangha,Other,904302.0,Farrukhabad
C04372,Jagrati,Rao,M,2932166.0,Khammam
C01248,Ekta,Ghose,Male,459629.0,SERAMPORE
C03193,Mekhala,Om,O,439311.0,bhimavaram
C00540,Nitesh,Jhaveri,M,1114946.0,Firozabad
C00546,Ekansh,Wadhwa,M,3368584.0,Rajahmundry
C04813,Sara,Oza,O,2823230.0,MORENA
C03325,Devansh,Kala,M,2500021.0,Amaravati
C02452,Oeshi,Mistry,Female,,
C04430,Geetika,Thaker,Female,964980.0,Bhagalpur
C01744,Kiaan,Yohannan,male,1902676.0,Hazaribagh
C02668,Prisha,Dubey,M,646776.0,Shimla
C04352,Shaurya,Dhar,O,2476703.0,Bhavnagar
C04484,Hiral,Lad,M,2675629.0,SAMBALPUR
C03906,Kai,Ahluwalia,Male,3376705.0,Kharagpur
C04127,Meera,Narula,male,957499.0,Ichalkaranji
C00208,Xalak,Mukhopadhyay,F,2970703.0,Indore
C04136,Rachita,Varghese,Other,1271757.0,Malda
C00931,Chanakya,Bora,male,1011905.0,GULBARGA
C03922,Chakradev,Sarna,female,1306294.0,nagaon
C04010,Anika,Mitter,male,3233568.0,
C00665,Ladli,Rattan,female,1680103.0,Hazaribagh
C02585,Lucky,Kulkarni,Male,2400220.0,
C03277,Quincy,Rege,Male,3237839.0,Motihari
C02237,Chakradhar,Dani,F,1735188.0,Patna
C04574,Arjun,Saha,male,551926.0,Amaravati
C00720,Lajita,Mann,O,1636132.0,NADIAD
C02489,Adya,Sibal,O,558153.0,BAHRAICH
C04920,Harrison,Solanki,M,1771335.0,Miryalaguda
C01642,Oviya,Verma,male,1089713.0,Thanjavur
C02332,Vasana,Sama,,1029976.0,Latur
C01856,Charles,Mall,male,904156.0,BHILWARA
C03723,Jackson,Murthy,F,1383956.0,Dehri
C00186,Sara,Zacharia,male,2146958.0,Rourkela
C03870,Warhi,Ravi,male,2437066.0,Nashik
C03695,Darika,Sagar,Female,3345746.0,BOKARO
C04213,Pushti,Grover,F,487876.0,Gorakhpur
C01272,Patrick,Thakkar,O,1470354.0,Adoni
C03787,Veda,Morar,male,635580.0,anantapuram
C01680,Aishani,Barad,Male,2211184.0,
C01362,Ishita,Chandra,Male,705692.0,Silchar
C04230,Udarsh,Chahal,male,2272733.0,ARRAH
C01725,Owen,Rout,O,2737691.0,Proddatur
C03810,Reva,Tara,O,368084.0,Bhubaneswar
C02215,Anthony,Gour,male,2080693.0,
C03059,Faras,Sarma,F,757484.0,Dhule
C01911,Kalpit,Deshpande,Male,813314.0,
C00499,Harshil,Pandey,female,2866577.0,Bhagalpur
C03433,Chandani,Sarraf,Female,2587288.0,Rohtak
C02074,Bimala,Mitra,O,1022905.0,AIZAWL
C02147,Triveni,Batra,female,1883476.0,WARANGAL
C04179,Oeshi,Pathak,O,2790693.0,Kota
C02680,Kalpit,Narayanan,female,,Sambhal
C03180,Ekapad,Borra,female,2431969.0,Guwahati
C02706,Bimala,Gade,M,2099674.0,Adoni
C02425,Jagrati,Ahluwalia,Other,346061.0,Malda
C04498,Ojasvi,Raj,M,1871069.0,HOWRAH
C00049,Kamala,Mitter,Female,3011117.0,Udupi
C02204,Matthew,Sama,O,2102282.0,Durgapur
C04856,Qasim,Anand,M,,PALLAVARAM
C03015,Upasna,Krishna,Male,317022.0,Akola
C02488,Chakradev,Atwal,O,1380799.0,bellary
C01173,Ladli,Raman,Female,1497068.0,Kanpur
C04928,Darika,Chandra,female,2870728.0,pali
C04918,Dalaja,Desai,female,1151296.0,Bareilly
C00260,Siddharth,Chawla,male,761080.0,sikar
C01928,Aarnav,Amble,Female,2734821.0,katni
C03361,Avi,Wagle,Male,2435327.0,Medininagar
C02729,Manan,Bera,Male,1041586.0,Dewas
C01549,Alka,Barman,M,1931559.0,Haldia
C01679,Rayaan,Chopra,male,3406588.0,Kolkata
C04513,Raghav,Shanker,F,1893519.0,Udupi
C02139,Rishi,Deol,M,942650.0,Malegaon
C02223,Charles,Oza,Other,2010517.0,Kolhapur
C04601,Caleb,Arya,male,1865910.0,Bijapur
C02916,Samesh,Bhargava,F,2859092.0,Kulti
C03419,Warda,Balan,M,3214149.0,Ballia
C04816,Chandresh,Mitra,male,1805042.0,ANAND
C01015,Kamala,Shah,F,989315.0,Delhi
C04245,Bhavna,Acharya,Other,,Thrissur
C02810,Kala,Kale,Male,2438080.0,
C01463,Ekiya,Talwar,Other,2937594.0,Kalyan-Dombivli
C00650,Gautami,Tata,M,1561451.0,Mau
C01548,Sachi,Rai,O,2459656.0,Tiruppur
C04649,Samarth,Sule,Female,468750.0,Kurnool
C04084,Utkarsh,Kakar,male,2768286.0,MADURAI
C03453,Mason,Khare,male,1153958.0,Jalandhar
C03002,Kabir,Sharaf,male,3469977.0,ajmer
C01741,Yoshita,De,F,1105552.0,Chittoor
C02765,Forum,Tripathi,O,1347462.0,Bhiwandi
C02467,Girindra,Goda,Other,415816.0,loni
C01023,Libni,Mannan,,1534383.0,Surat
C04346,Vincent,Kaul,F,595361.0,thiruvananthapuram
C02201,Lila,Rout,Male,1535148.0,Gurgaon
C02210,Joshua,Dhingra,female,2782552.0,Karaikudi
C01489,Omisha,Sanghvi,M,331343.0,Panihati
C04261,Pavani,Andra,Other,2826055.0,Kamarhati
C01874,Jai,Sachdeva,Female,3098697.0,Morbi
C04046,Zarna,Soni,female,,anand
C01937,Christopher,Barad,Male,2065153.0,KALYAN-DOMBIVLI
C04698,Pranav,Bakshi,male,2679648.0,DAVANAGERE
C04600,Manya,Thaker,Other,979666.0,shivpuri
C02930,Neha,Swamy,O,978884.0,Siwan
C01221,Deepa,Mahal,Other,3181631.0,SINGRAULI
C00045,Vedika,Kumer,M,1724761.0,dindigul
C01162,Balveer,Walia,male,718814.0,Bihar Sharif
C01205,Dhriti,Kulkarni,O,3292756.0,Ongole
C03317,Bishakha,Edwin,female,1263727.0,Dhule
C00470,Ucchal,Sood,male,3174208.0,Raipur
C01155,Veda,Atwal,M,924780.0,Hospet
C00268,Sai,Shroff,F,747222.0,
C04087,Wakeeta,Virk,O,,nagaon
C03231,Tanveer,Palla,M,633612.0,Mango
C04447,Laksh,Lad,Female,,Bilaspur
C04569,Madhav,Ratti,Female,609347.0,Mehsana
C02424,Megha,Kala,M,1080442.0,South Dumdum
C04568,Shaurya,Cheema,O,1095303.0,Surat
C04693,Zinal,Menon,O,1587367.0,Guna
C01384,Aarav,Tella,O,401052.0,Siliguri
C04135,Frederick,Lad,Other,1980635.0,Solapur
C00572,Saksham,Lal,Male,1323503.0,Anand
C01709,Charvi,Varma,Other,2200789.0,Nangloi Jat
C02758,Rudra,Ramakrishnan,O,780184.0,Kirari Suleman Nagar
C04919,Pooja,Amble,Female,3253127.0,panvel
C01036,Bhanumati,Narula,O,974295.0,Mehsana
C03736,Sai,Chada,F,2944996.0,Gandhidham
C02558,Chaaya,Trivedi,F,1985342.0,Howrah
C01453,Triya,Dube,Male,1767940.0,Begusarai
C02540,Aarna,Mallick,F,,Anantapur
C00560,Widisha,Magar,Other,2010574.0,Morbi
C01240,Yutika,Vasa,Other,823263.0,Arrah
C03445,Isha,Bhatnagar,O,458473.0,Noida
C04965,Qadim,Tella,M,2686900.0,Giridih
C02450,Karan,Mahajan,Female,2955784.0,Darbhanga
C04202,Balhaar,Nagarajan,Other,1265673.0,Asansol
C02302,Osha,Gill,female,1584270.0,Fatehpur
C04949,Vedhika,Garde,Other,470177.0,Nagaon
C04294,Hemal,Kapadia,Other,3487216.0,Guna
C01295,Girish,Shetty,male,333871.0,Davanagere
C00510,Jagvi,Barad,Female,669053.0,Rohtak
C00083,Samuel,Patla,female,,Uluberia
C03089,Gaurangi,Gandhi,M,2387433.0,Durgapur
C01475,Neelima,Roy,O,1646567.0,Rajahmundry
C00527,Krisha,Das,O,3402172.0,Ambala
C01165,Aadi,Kanda,M,1974347.0,Kamarhati
C00861,Onkar,D’Alia,M,1286766.0,Gaya
C01843,Irya,Basu,Other,3180536.0,Dibrugarh
C01992,Ridhi,Nagi,Male,1572183.0,Shimla
C01112,Girik,Bhardwaj,Other,2951238.0,Fatehpur
C04451,Yahvi,Kulkarni,Male,2971243.0,nagpur
C04756,Noah,Chopra,Other,2897738.0,Sirsa
C04806,Yutika,Bhattacharyya,Male,3114397.0,Karawal Nagar
C04826,Nitara,Thakur,Male,2889140.0,Kulti
C04764,Teerth,Varkey,female,2548427.0,Shimoga
C02001,Jai,Kuruvilla,female,414519.0,Karaikudi
C02913,Jasmit,Hayre,O,755381.0,Bhiwandi
C01096,Zehaan,Sabharwal,Male,569913.0,Hajipur
C03214,Chatresh,Munshi,O,,BHIWANI
C03780,Hitesh,Ravel,M,3375613.0,
C04410,David,Modi,O,2104684.0,Ambala
C03163,Warjas,Mutti,M,2007184.0,gurgaon
C04125,Urishilla,Subramaniam,F,3437856.0,Naihati
C00974,Unni,Dash,,372844.0,guntur
C00003,Rushil,Chaudry,M,2876435.0,Nadiad
C04350,Ojasvi,Suri,Other,726285.0,Serampore
C04116,Lekha,Baria,male,540608.0,Dewas
C00909,Lipika,Gandhi,male,2561145.0,Mira-Bhayandar
C04418,Kai,Hari,male,1616941.0,GORAKHPUR
C01446,Aahana,Srinivas,F,493857.0,Thrissur
C04093,Krish,Jha,Female,3408031.0,Guwahati
C01480,Zinal,Natt,Other,2503613.0,Morena
C00521,Abhimanyu,Mammen,Other,3446568.0,Ongole
C01751,Jack,Rajagopalan,M,715488.0,Baranagar
C04983,Ekaraj,Pandit,male,2621572.0,Thiruvananthapuram
C00400,Indira,Sheth,male,,pali
C03370,Manan,Gour,female,1514943.0,Howrah
C00021,Dayamai,Choudhry,Other,2539144.0,Cuttack
C01905,Rajeshri,Bhatti,O,2615568.0,Guntur
C03793,Vedant,Sinha,Other,3217447.0,Karimnagar
C04225,Ishanvi,Jayaraman,Other,1358284.0,BHILWARA
C03914,Xalak,Dhaliwal,Female,3455869.0,Dindigul
C02968,Kritika,Ratta,,3211607.0,Ulhasnagar
C01566,Bimala,Raju,F,2613318.0,Shimoga
C01144,Jagvi,Mandal,O,1953377.0,firozabad
C01607,Harish,Sule,Other,2964640.0,Bulandshahr
C02315,Ikbal,Hari,male,1589367.0,
C03083,Jatin,Kunda,M,1183078.0,Vellore
C01760,Balendra,Keer,female,2108204.0,Secunderabad
C01270,Geetika,Vora,M,2677566.0,bangalore
C04840,Jatin,Patla,M,3023002.0,khora 
C04979,Azad,Sha,Male,836414.0,ICHALKARANJI
C03134,Mohammed,Malhotra,female,3447548.0,thrissur
C00333,Leena,Madan,M,462998.0,Berhampur
C03417,Nandini,Varkey,Male,3089390.0,Parbhani
C01268,Chameli,Ramesh,F,3205867.0,gaya
C00033,Kevin,Lad,O,2919152.0,Siliguri
C03219,Gagan,Walia,male,368112.0,Bangalore
C00963,Gayathri,Tripathi,F,,Bally
C00005,Dhruv,Ahluwalia,F,2106928.0,Mirzapur
C03843,Mekhala,Chad,Other,,rourkela
C04749,Champak,Sha,male,1649243.0,Hindupur
C03888,Advika,Saraf,Other,1219315.0,malegaon
C00149,Anmol,Vora,F,2895143.0,Maheshtala
C04113,Samarth,Sachar,Other,3108655.0,Mira-Bhayandar
C01332,Harsh,Kaul,Female,2978482.0,Ramagundam
C01810,Nihal,Chada,Female,2286917.0,
C04057,Akshay,Ganesan,Female,3265764.0,karawal nagar
C04401,Kala,Balay,O,590686.0,Jamnagar
C01650,Ubika,Lad,Male,498706.0,ASANSOL
C01372,Mitesh,Pal,M,2958584.0,bahraich
C03427,Oviya,Mane,Other,1256811.0,Amritsar
C02931,Zehaan,Cherian,Female,2094203.0,Shahjahanpur
C04804,Aditya,Nagar,M,2449424.0,Ludhiana
C00363,Chakrika,Gupta,male,3406147.0,Tirupati
C03078,Yauvani,Kumar,Other,2622899.0,Gudivada
C01597,Frederick,Borde,Other,1488747.0,DURGAPUR
C04039,Om,Bhasin,female,2245861.0,Bharatpur
C03266,Banjeet,Randhawa,Female,1143480.0,Alappuzha
C04586,Teerth,Chadha,F,2200271.0,Durg
C03087,Viraj,Keer,Other,1496543.0,Shivpuri
C03565,Chameli,Luthra,female,3151023.0,WARANGAL
C02760,Sarthak,Chand,O,2391184.0,Bhind
C03728,Dalaja,Nagi,O,1585942.0,Aurangabad
C04301,Kamala,Madan,Male,1931108.0,Mangalore
C04385,Ishanvi,Barad,O,1497210.0,Bhiwandi
C02960,Yatin,Oak,Female,367111.0,tirunelveli
C04100,Qadim,Khatri,M,,Ambarnath
C03090,Jeet,Cheema,Female,1187218.0,Morena
C02088,Maanav,Mistry,O,1372960.0,Asansol
C02604,Yashodhara,Bir,female,3136942.0,Nagaon
C00458,Aahana,Talwar,F,1738841.0,Durgapur
C01177,Laban,Thakkar,Female,937610.0,Rampur
C01587,Frado,Radhakrishnan,Other,3405032.0,Bidar
C01471,Xiti,Tailor,Female,1800420.0,Uluberia
C02869,Baghyawati,Modi,Male,1225551.0,Dehradun
C02686,Neel,Agrawal,Male,3215242.0,Bhiwani
C00608,Aishani,Sandhu,Other,3483479.0,Haldia
C01428,Tara,Thakkar,F,770102.0,GOPALPUR
C01962,Advika,Doctor,O,1727540.0,Silchar
C02689,Vamakshi,Kumar,male,3049240.0,Hubli–Dharwad
C03004,Zilmil,Tella,,2433058.0,pali
C01100,Kai,Chatterjee,Female,3398518.0,MORENA
C00158,Nathan,Lad,Other,1337709.0,Khora 
C04429,Banjeet,Soman,F,2877363.0,Berhampore
C03468,Dalbir,Atwal,Other,990529.0,Burhanpur
C04469,Saumya,Das,F,826919.0,Bareilly
C02454,Yatin,Merchant,O,1854644.0,Madhyamgram
C02043,Liam,Prabhu,F,3104555.0,Buxar
C01290,Falguni,Pant,M,1271866.0,phusro
C02603,Balveer,Aggarwal,,1456508.0,BIHAR SHARIF
C04445,Teerth,Oak,Female,855719.0,Thrissur
C04857,Raagini,Saraf,Female,2166927.0,Anantapuram
C04678,Sudiksha,Pradhan,female,1799524.0,Amravati
C01737,Manbir,Dhaliwal,male,1705376.0,Tinsukia
C00488,Yadavi,Mand,F,3413799.0,RAMPUR
C03572,Charita,Dhingra,male,1051676.0,Berhampur
C01307,Patrick,Iyengar,M,3356292.0,Anantapur
C04593,William,Raman,Female,2239208.0,Pimpri-Chinchwad
C00789,Ria,Bhakta,O,2397111.0,Raipur
C02490,Dalaja,Ravel,female,2616455.0,Kishanganj
C00393,Lopa,Dugar,Male,2954866.0,Farrukhabad
C00029,Chatresh,Khanna,Other,,SECUNDERABAD
C03561,Oviya,Deo,male,2012086.0,BHARATPUR
C03404,Anmol,Mahal,F,2689293.0,Adoni
C02951,Ikshita,Desai,male,1252472.0,New Delhi
C04137,Bhanumati,Din,F,1368048.0,udupi
C04019,Nathan,Srinivas,Other,1493746.0,PATNA
C00947,Harish,Vig,Other,3491377.0,agartala
C00737,Eesha,Gaba,Female,2078593.0,Mehsana
